number,bike_stands,available_bike_stands,available_bikes,last_update
108,20,16,4,2024-07-31T13:51:03+00:00
108,20,18,2,2024-07-31T00:57:10+00:00
108,20,14,6,2024-07-31T22:56:43+00:00
108,20,11,9,2024-07-31T08:57:56+00:00
108,20,18,2,2024-07-31T01:53:47+00:00
108,20,10,10,2024-07-31T09:58:32+00:00
108,20,14,6,2024-07-31T06:56:43+00:00
108,20,18,2,2024-07-31T02:54:21+00:00
108,20,18,2,2024-07-31T18:54:28+00:00
108,20,18,2,2024-07-31T14:54:19+00:00
108,20,14,6,2024-07-31T21:56:10+00:00
108,20,17,3,2024-07-31T19:54:59+00:00
108,20,16,4,2024-07-31T12:58:43+00:00
108,20,18,2,2024-07-31T16:53:03+00:00
108,20,12,8,2024-07-31T07:57:20+00:00
108,20,17,3,2024-07-31T04:55:29+00:00
108,20,18,2,2024-07-31T15:52:24+00:00
108,20,18,2,2024-07-31T11:49:53+00:00
108,20,16,4,2024-07-31T20:55:34+00:00
108,20,20,0,2024-07-30T22:56:04+00:00
110,18,17,1,2024-07-31T01:54:49+00:00
110,18,15,3,2024-07-31T11:58:56+00:00
110,18,10,8,2024-07-31T19:58:59+00:00
110,18,15,3,2024-07-31T13:54:46+00:00
110,18,17,1,2024-07-31T08:53:33+00:00
110,18,10,7,2024-07-31T16:56:41+00:00
110,18,16,2,2024-07-31T00:52:27+00:00
110,18,17,1,2024-07-31T02:53:46+00:00
110,18,16,2,2024-07-31T05:00:05+00:00
110,18,14,4,2024-07-31T20:56:22+00:00
110,18,18,0,2024-07-31T06:53:12+00:00
110,18,17,1,2024-07-31T03:54:19+00:00
110,18,18,0,2024-07-31T09:52:16+00:00
110,18,14,4,2024-07-31T22:58:48+00:00
110,18,14,3,2024-07-31T14:55:25+00:00
110,18,13,5,2024-07-31T12:54:07+00:00
110,18,14,4,2024-07-31T22:00:22+00:00
110,18,17,1,2024-07-31T10:52:50+00:00
110,18,11,7,2024-07-31T17:57:27+00:00
110,18,15,3,2024-07-31T05:52:42+00:00
110,18,16,2,2024-07-31T07:53:46+00:00
110,18,12,6,2024-07-31T18:58:09+00:00
110,18,15,2,2024-07-31T15:56:04+00:00
110,18,14,4,2024-07-30T22:50:56+00:00
112,20,13,6,2024-07-31T22:00:11+00:00
112,20,12,7,2024-07-31T17:58:08+00:00
112,20,13,6,2024-07-31T16:58:29+00:00
112,20,19,0,2024-07-31T03:57:54+00:00
112,20,19,0,2024-07-31T02:49:45+00:00
112,20,7,12,2024-07-31T22:57:05+00:00
112,20,19,0,2024-07-31T06:49:26+00:00
112,20,19,0,2024-07-31T01:49:11+00:00
112,20,15,4,2024-07-31T19:53:31+00:00
112,20,17,2,2024-07-31T12:53:53+00:00
112,20,16,3,2024-07-31T10:52:29+00:00
112,20,15,4,2024-07-31T20:57:55+00:00
112,20,19,0,2024-07-31T04:58:19+00:00
112,20,19,0,2024-07-31T05:58:56+00:00
112,20,12,7,2024-07-31T18:58:57+00:00
112,20,19,0,2024-07-31T00:54:59+00:00
112,20,18,1,2024-07-31T13:54:31+00:00
112,20,19,0,2024-07-31T07:50:00+00:00
112,20,15,4,2024-07-31T11:57:11+00:00
112,20,19,0,2024-07-31T08:51:04+00:00
112,20,16,3,2024-07-31T14:55:09+00:00
112,20,16,3,2024-07-31T09:58:02+00:00
112,20,15,4,2024-07-31T15:57:03+00:00
112,20,19,0,2024-07-30T22:56:04+00:00
117,20,0,18,2024-07-31T14:54:04+00:00
117,20,3,15,2024-07-31T16:53:36+00:00
117,20,0,19,2024-07-31T17:52:52+00:00
117,20,1,18,2024-07-31T21:56:27+00:00
117,20,4,14,2024-07-31T15:50:39+00:00
117,20,4,15,2024-07-31T06:55:09+00:00
117,20,6,13,2024-07-31T04:53:57+00:00
117,20,1,18,2024-07-31T20:58:01+00:00
117,20,1,18,2024-07-31T00:55:50+00:00
117,20,3,16,2024-07-31T11:58:26+00:00
117,20,3,16,2024-07-31T09:56:58+00:00
117,20,3,16,2024-07-31T10:57:42+00:00
117,20,0,19,2024-07-31T22:54:42+00:00
117,20,0,19,2024-07-31T01:52:17+00:00
117,20,0,19,2024-07-31T19:53:03+00:00
117,20,0,19,2024-07-31T02:52:50+00:00
117,20,6,13,2024-07-31T05:54:33+00:00
117,20,0,19,2024-07-31T18:52:32+00:00
117,20,1,18,2024-07-31T08:56:22+00:00
117,20,3,16,2024-07-31T12:58:55+00:00
117,20,0,19,2024-07-31T03:53:20+00:00
117,20,3,16,2024-07-31T07:55:43+00:00
117,20,1,17,2024-07-31T13:49:28+00:00
117,20,0,19,2024-07-30T22:54:47+00:00
127,15,10,5,2024-07-31T16:49:53+00:00
127,15,12,3,2024-07-31T12:57:37+00:00
127,15,1,14,2024-07-31T04:53:55+00:00
127,15,0,15,2024-07-31T02:52:47+00:00
127,15,10,5,2024-07-31T14:58:52+00:00
127,15,13,2,2024-07-31T17:52:59+00:00
127,15,0,15,2024-07-31T03:53:20+00:00
127,15,10,5,2024-07-31T19:55:58+00:00
127,15,7,8,2024-07-31T09:57:06+00:00
127,15,13,2,2024-07-31T18:51:07+00:00
127,15,9,6,2024-07-31T07:55:54+00:00
127,15,9,6,2024-07-31T22:53:29+00:00
127,15,9,6,2024-07-31T06:55:24+00:00
127,15,10,5,2024-07-31T08:56:30+00:00
127,15,12,3,2024-07-31T13:58:14+00:00
127,15,10,5,2024-07-31T15:49:17+00:00
127,15,8,7,2024-07-31T10:58:13+00:00
127,15,0,15,2024-07-31T00:56:08+00:00
127,15,11,4,2024-07-31T20:57:38+00:00
127,15,0,15,2024-07-31T01:52:15+00:00
127,15,9,6,2024-07-31T21:52:57+00:00
127,15,1,14,2024-07-31T05:55:08+00:00
127,15,9,6,2024-07-31T11:58:50+00:00
127,15,0,15,2024-07-30T22:56:31+00:00
141,18,7,11,2024-07-31T21:58:08+00:00
141,18,6,12,2024-07-31T08:50:07+00:00
141,18,4,14,2024-07-31T00:49:11+00:00
141,18,3,15,2024-07-31T02:56:52+00:00
141,18,9,9,2024-07-31T20:57:34+00:00
141,18,10,8,2024-07-31T18:56:30+00:00
141,18,8,10,2024-07-31T12:52:25+00:00
141,18,6,12,2024-07-31T09:50:41+00:00
141,18,5,13,2024-07-31T16:55:13+00:00
141,18,7,11,2024-07-31T14:53:30+00:00
141,18,3,15,2024-07-31T03:57:25+00:00
141,18,6,12,2024-07-31T17:55:49+00:00
141,18,6,12,2024-07-31T07:49:36+00:00
141,18,9,9,2024-07-31T19:57:02+00:00
141,18,7,11,2024-07-31T13:52:58+00:00
141,18,6,12,2024-07-31T22:58:44+00:00
141,18,6,12,2024-07-31T10:51:15+00:00
141,18,8,10,2024-07-31T11:55:27+00:00
141,18,7,11,2024-07-31T15:54:32+00:00
141,18,6,12,2024-07-31T06:49:04+00:00
141,18,3,15,2024-07-31T04:57:57+00:00
141,18,4,14,2024-07-31T01:56:19+00:00
141,18,6,12,2024-07-31T05:58:36+00:00
141,18,7,11,2024-07-30T22:58:10+00:00
146,20,5,13,2024-07-31T11:53:26+00:00
146,20,3,15,2024-07-31T22:57:39+00:00
146,20,0,18,2024-07-31T02:53:55+00:00
146,20,6,12,2024-07-31T13:51:19+00:00
146,20,0,18,2024-07-31T00:55:40+00:00
146,20,5,13,2024-07-31T17:54:34+00:00
146,20,9,9,2024-07-31T15:54:10+00:00
146,20,0,18,2024-07-31T01:53:23+00:00
146,20,0,18,2024-07-31T03:54:32+00:00
146,20,0,18,2024-07-31T04:55:05+00:00
146,20,8,10,2024-07-31T19:55:37+00:00
146,20,5,13,2024-07-31T21:56:59+00:00
146,20,7,11,2024-07-31T14:51:52+00:00
146,20,7,11,2024-07-31T16:53:18+00:00
146,20,6,12,2024-07-31T09:58:36+00:00
146,20,7,11,2024-07-31T12:52:07+00:00
146,20,3,15,2024-07-31T07:57:08+00:00
146,20,1,17,2024-07-31T05:55:42+00:00
146,20,9,9,2024-07-31T18:55:05+00:00
146,20,3,15,2024-07-31T06:56:28+00:00
146,20,6,12,2024-07-31T10:49:08+00:00
146,20,7,11,2024-07-31T20:56:19+00:00
146,20,3,15,2024-07-31T08:57:52+00:00
146,20,0,18,2024-07-30T22:54:32+00:00
153,18,2,14,2024-07-31T04:50:05+00:00
153,18,2,14,2024-07-31T20:55:09+00:00
153,18,1,15,2024-07-31T21:54:53+00:00
153,18,7,9,2024-07-31T17:53:55+00:00
153,18,3,13,2024-07-31T05:50:40+00:00
153,18,2,14,2024-07-31T02:59:03+00:00
153,18,6,10,2024-07-31T06:55:49+00:00
153,18,13,3,2024-07-31T14:57:27+00:00
153,18,3,13,2024-07-31T00:57:19+00:00
153,18,12,4,2024-07-31T07:54:30+00:00
153,18,9,7,2024-07-31T15:58:00+00:00
153,18,14,2,2024-07-31T13:56:49+00:00
153,18,3,13,2024-07-31T19:53:19+00:00
153,18,13,3,2024-07-31T09:58:55+00:00
153,18,13,3,2024-07-31T08:55:10+00:00
153,18,6,10,2024-07-31T16:51:20+00:00
153,18,2,14,2024-07-31T01:58:30+00:00
153,18,0,16,2024-07-31T22:55:27+00:00
153,18,15,1,2024-07-31T11:56:24+00:00
153,18,5,11,2024-07-31T18:57:23+00:00
153,18,13,3,2024-07-31T12:57:00+00:00
153,18,2,14,2024-07-31T03:49:32+00:00
153,18,14,2,2024-07-31T10:55:47+00:00
153,18,2,14,2024-07-30T22:56:10+00:00
155,20,16,4,2024-07-31T19:52:55+00:00
155,20,9,11,2024-07-31T13:58:11+00:00
155,20,7,13,2024-07-31T16:58:51+00:00
155,20,11,9,2024-07-31T21:55:01+00:00
155,20,4,14,2024-07-31T11:56:42+00:00
155,20,9,11,2024-07-31T06:57:24+00:00
155,20,12,8,2024-07-31T15:57:15+00:00
155,20,14,4,2024-07-31T09:55:24+00:00
155,20,12,8,2024-07-31T07:58:06+00:00
155,20,7,13,2024-07-31T04:52:05+00:00
155,20,0,20,2024-07-31T03:51:26+00:00
155,20,4,16,2024-07-31T22:56:43+00:00
155,20,16,4,2024-07-31T18:52:16+00:00
155,20,0,20,2024-07-31T00:55:39+00:00
155,20,13,5,2024-07-31T08:54:53+00:00
155,20,9,11,2024-07-31T05:52:43+00:00
155,20,8,12,2024-07-31T12:57:29+00:00
155,20,4,16,2024-07-31T17:55:55+00:00
155,20,5,13,2024-07-31T10:56:02+00:00
155,20,0,20,2024-07-31T02:50:51+00:00
155,20,15,5,2024-07-31T20:53:38+00:00
155,20,0,20,2024-07-31T01:50:17+00:00
155,20,0,20,2024-07-30T22:54:30+00:00
155,20,9,11,2024-07-31T14:58:53+00:00
156,18,2,16,2024-07-31T03:52:23+00:00
156,18,5,13,2024-07-31T12:52:17+00:00
156,18,4,14,2024-07-31T19:58:53+00:00
156,18,4,14,2024-07-31T20:50:08+00:00
156,18,2,16,2024-07-31T05:53:31+00:00
156,18,0,18,2024-07-31T16:57:33+00:00
156,18,1,17,2024-07-31T17:58:21+00:00
156,18,7,11,2024-07-31T08:49:52+00:00
156,18,4,14,2024-07-31T13:52:53+00:00
156,18,1,17,2024-07-31T04:52:55+00:00
156,18,3,15,2024-07-31T18:58:56+00:00
156,18,5,13,2024-07-31T00:58:59+00:00
156,18,4,14,2024-07-31T02:55:31+00:00
156,18,3,15,2024-07-31T22:00:48+00:00
156,18,7,11,2024-07-31T07:37:47+00:00
156,18,8,10,2024-07-31T09:50:28+00:00
156,18,8,10,2024-07-31T10:51:00+00:00
156,18,2,16,2024-07-31T22:54:56+00:00
156,18,5,13,2024-07-31T01:51:14+00:00
156,18,3,15,2024-07-31T15:56:58+00:00
156,18,4,14,2024-07-31T14:43:20+00:00
156,18,6,12,2024-07-31T06:54:16+00:00
156,18,7,11,2024-07-31T11:51:33+00:00
156,18,7,11,2024-07-30T22:57:51+00:00
162,17,9,8,2024-07-31T20:49:01+00:00
162,17,10,7,2024-07-31T22:50:04+00:00
162,17,10,7,2024-07-31T13:55:46+00:00
162,17,8,9,2024-07-31T16:56:33+00:00
162,17,0,17,2024-07-31T00:53:20+00:00
162,17,9,8,2024-07-31T14:55:20+00:00
162,17,0,17,2024-07-31T03:56:00+00:00
162,17,7,10,2024-07-31T06:50:30+00:00
162,17,0,17,2024-07-31T04:55:35+00:00
162,17,0,17,2024-07-31T01:54:53+00:00
162,17,8,9,2024-07-31T08:55:08+00:00
162,17,9,8,2024-07-31T18:57:53+00:00
162,17,10,7,2024-07-31T19:58:29+00:00
162,17,8,9,2024-07-31T11:53:21+00:00
162,17,7,10,2024-07-31T07:50:58+00:00
162,17,8,9,2024-07-31T12:57:18+00:00
162,17,8,9,2024-07-31T09:52:11+00:00
162,17,10,7,2024-07-31T21:49:42+00:00
162,17,8,9,2024-07-31T10:52:47+00:00
162,17,9,8,2024-07-31T15:58:00+00:00
162,17,8,9,2024-07-31T17:57:13+00:00
162,17,7,10,2024-07-31T05:56:24+00:00
162,17,0,17,2024-07-31T02:55:25+00:00
162,17,0,17,2024-07-30T22:52:13+00:00
167,18,4,13,2024-07-31T15:53:04+00:00
167,18,1,17,2024-07-31T02:57:05+00:00
167,18,11,7,2024-07-31T10:57:31+00:00
167,18,7,11,2024-07-31T06:55:11+00:00
167,18,12,6,2024-07-31T09:56:58+00:00
167,18,0,18,2024-07-31T04:53:56+00:00
167,18,9,9,2024-07-31T13:49:09+00:00
167,18,1,16,2024-07-31T16:51:01+00:00
167,18,0,17,2024-07-31T22:54:38+00:00
167,18,1,16,2024-07-31T20:53:30+00:00
167,18,0,18,2024-07-31T00:56:42+00:00
167,18,10,8,2024-07-31T12:58:41+00:00
167,18,0,17,2024-07-31T21:54:07+00:00
167,18,11,7,2024-07-31T14:49:47+00:00
167,18,0,17,2024-07-31T19:57:10+00:00
167,18,0,18,2024-07-31T03:53:23+00:00
167,18,13,5,2024-07-31T08:56:25+00:00
167,18,10,8,2024-07-31T07:55:47+00:00
167,18,0,18,2024-07-31T01:52:19+00:00
167,18,2,16,2024-07-31T05:54:31+00:00
167,18,0,17,2024-07-31T17:51:43+00:00
167,18,11,7,2024-07-31T11:58:08+00:00
167,18,1,16,2024-07-31T18:52:18+00:00
167,18,2,16,2024-07-30T22:55:33+00:00
168,20,19,1,2024-07-31T13:49:59+00:00
168,20,18,2,2024-07-31T06:57:15+00:00
168,20,19,1,2024-07-31T11:59:00+00:00
168,20,19,1,2024-07-31T09:57:48+00:00
168,20,15,5,2024-07-31T05:55:25+00:00
168,20,18,2,2024-07-31T16:54:43+00:00
168,20,19,1,2024-07-31T20:54:00+00:00
168,20,19,1,2024-07-31T07:56:42+00:00
168,20,19,1,2024-07-31T17:52:13+00:00
168,20,14,6,2024-07-31T03:54:19+00:00
168,20,19,1,2024-07-31T21:54:32+00:00
168,20,14,6,2024-07-31T02:53:47+00:00
168,20,17,3,2024-07-31T19:57:53+00:00
168,20,14,6,2024-07-31T01:53:14+00:00
168,20,14,6,2024-07-31T00:56:09+00:00
168,20,18,2,2024-07-31T18:52:48+00:00
168,20,18,2,2024-07-31T14:50:33+00:00
168,20,19,1,2024-07-31T12:49:27+00:00
168,20,18,2,2024-07-31T22:55:07+00:00
168,20,15,5,2024-07-31T04:54:52+00:00
168,20,19,1,2024-07-31T10:58:21+00:00
168,20,18,2,2024-07-31T15:51:05+00:00
168,20,19,1,2024-07-31T08:57:16+00:00
168,20,14,6,2024-07-30T22:55:08+00:00
172,20,15,5,2024-07-31T21:59:33+00:00
172,20,13,7,2024-07-31T20:58:55+00:00
172,20,16,4,2024-07-31T05:50:05+00:00
172,20,16,4,2024-07-31T01:57:53+00:00
172,20,16,4,2024-07-31T04:59:34+00:00
172,20,17,3,2024-07-31T09:52:26+00:00
172,20,13,7,2024-07-31T19:58:21+00:00
172,20,16,4,2024-07-31T02:58:28+00:00
172,20,17,3,2024-07-31T13:54:43+00:00
172,20,17,3,2024-07-31T11:53:33+00:00
172,20,17,3,2024-07-31T15:55:55+00:00
172,20,13,7,2024-07-31T18:57:48+00:00
172,20,16,4,2024-07-31T03:59:02+00:00
172,20,17,3,2024-07-31T08:51:50+00:00
172,20,17,3,2024-07-31T12:54:09+00:00
172,20,17,3,2024-07-31T10:53:00+00:00
172,20,16,4,2024-07-31T22:50:04+00:00
172,20,17,3,2024-07-31T14:55:18+00:00
172,20,13,7,2024-07-31T17:57:08+00:00
172,20,15,5,2024-07-31T16:56:33+00:00
172,20,17,3,2024-07-31T07:51:17+00:00
172,20,15,5,2024-07-31T00:51:28+00:00
172,20,17,3,2024-07-31T06:50:40+00:00
172,20,17,3,2024-07-30T22:50:19+00:00
174,19,3,15,2024-07-31T05:53:32+00:00
174,19,2,16,2024-07-31T00:52:16+00:00
174,19,2,16,2024-07-31T22:54:32+00:00
174,19,3,15,2024-07-31T10:58:03+00:00
174,19,3,15,2024-07-31T20:53:18+00:00
174,19,4,14,2024-07-31T13:58:32+00:00
174,19,2,16,2024-07-31T22:00:11+00:00
174,19,4,14,2024-07-31T14:49:00+00:00
174,19,3,15,2024-07-31T02:51:54+00:00
174,19,3,15,2024-07-31T16:50:13+00:00
174,19,5,13,2024-07-31T08:55:29+00:00
174,19,3,15,2024-07-31T11:57:19+00:00
174,19,4,14,2024-07-31T07:54:53+00:00
174,19,2,16,2024-07-31T01:51:20+00:00
174,19,5,13,2024-07-31T09:56:01+00:00
174,19,3,15,2024-07-31T03:52:27+00:00
174,19,2,16,2024-07-31T19:52:22+00:00
174,19,2,16,2024-07-31T17:58:46+00:00
174,19,3,15,2024-07-31T04:52:59+00:00
174,19,5,13,2024-07-31T06:54:31+00:00
174,19,3,15,2024-07-31T15:49:34+00:00
174,19,2,16,2024-07-31T18:51:34+00:00
174,19,2,16,2024-07-31T12:57:54+00:00
174,19,1,17,2024-07-30T22:51:06+00:00
179,17,16,1,2024-07-31T06:56:56+00:00
179,17,16,1,2024-07-31T05:56:21+00:00
179,17,14,3,2024-07-31T13:50:57+00:00
179,17,16,1,2024-07-31T07:57:31+00:00
179,17,15,2,2024-07-31T11:49:47+00:00
179,17,14,1,2024-07-31T02:54:37+00:00
179,17,15,2,2024-07-31T15:52:08+00:00
179,17,15,2,2024-07-31T20:55:03+00:00
179,17,16,1,2024-07-31T00:54:33+00:00
179,17,15,2,2024-07-31T18:53:56+00:00
179,17,16,1,2024-07-31T04:55:46+00:00
179,17,15,2,2024-07-31T10:49:12+00:00
179,17,16,1,2024-07-31T08:58:05+00:00
179,17,16,1,2024-07-31T03:55:11+00:00
179,17,15,2,2024-07-31T09:58:42+00:00
179,17,15,2,2024-07-31T17:53:18+00:00
179,17,14,3,2024-07-31T21:55:42+00:00
179,17,15,2,2024-07-31T16:52:44+00:00
179,17,15,2,2024-07-31T19:54:29+00:00
179,17,16,1,2024-07-31T01:59:01+00:00
179,17,14,3,2024-07-31T22:56:17+00:00
179,17,14,3,2024-07-31T12:50:22+00:00
179,17,15,2,2024-07-31T14:55:21+00:00
179,17,16,1,2024-07-30T22:53:25+00:00
183,18,16,2,2024-07-31T19:55:42+00:00
183,18,12,6,2024-07-31T17:59:00+00:00
183,18,0,18,2024-07-31T00:51:44+00:00
183,18,0,18,2024-07-31T02:58:57+00:00
183,18,14,4,2024-07-31T18:52:42+00:00
183,18,7,11,2024-07-31T11:54:13+00:00
183,18,3,15,2024-07-31T06:51:10+00:00
183,18,8,10,2024-07-31T15:57:37+00:00
183,18,11,7,2024-07-31T20:58:49+00:00
183,18,5,13,2024-07-31T08:52:22+00:00
183,18,5,13,2024-07-31T12:54:52+00:00
183,18,7,11,2024-07-31T10:56:06+00:00
183,18,0,18,2024-07-31T05:50:32+00:00
183,18,6,12,2024-07-31T09:53:00+00:00
183,18,0,18,2024-07-31T01:58:24+00:00
183,18,5,13,2024-07-31T22:55:07+00:00
183,18,8,10,2024-07-31T16:59:01+00:00
183,18,0,18,2024-07-31T05:00:03+00:00
183,18,6,12,2024-07-31T14:56:03+00:00
183,18,4,14,2024-07-31T07:58:37+00:00
183,18,13,5,2024-07-31T21:54:32+00:00
183,18,6,12,2024-07-31T13:55:28+00:00
183,18,0,18,2024-07-31T03:49:24+00:00
183,18,0,18,2024-07-30T22:50:36+00:00
186,18,18,0,2024-07-31T11:54:46+00:00
186,18,18,0,2024-07-31T22:55:12+00:00
186,18,18,0,2024-07-31T09:53:37+00:00
186,18,18,0,2024-07-31T14:53:02+00:00
186,18,18,0,2024-07-31T13:57:11+00:00
186,18,18,0,2024-07-31T20:54:01+00:00
186,18,18,0,2024-07-31T18:52:51+00:00
186,18,18,0,2024-07-31T10:54:12+00:00
186,18,18,0,2024-07-31T12:51:51+00:00
186,18,18,0,2024-07-31T17:52:11+00:00
186,18,18,0,2024-07-31T16:51:37+00:00
186,18,18,0,2024-07-31T22:00:47+00:00
186,18,18,0,2024-07-31T19:53:26+00:00
186,18,18,0,2024-07-31T15:57:00+00:00
189,20,1,19,2024-07-31T04:55:41+00:00
189,20,3,17,2024-07-31T07:58:48+00:00
189,20,3,17,2024-07-31T11:50:31+00:00
189,20,2,18,2024-07-31T10:58:57+00:00
189,20,1,19,2024-07-31T02:57:00+00:00
189,20,4,16,2024-07-31T06:57:16+00:00
189,20,3,17,2024-07-31T08:58:39+00:00
189,20,1,19,2024-07-31T03:57:35+00:00
189,20,1,19,2024-07-31T01:56:24+00:00
189,20,2,18,2024-07-31T05:56:31+00:00
189,20,1,19,2024-07-31T09:49:11+00:00
189,20,1,19,2024-07-31T00:56:16+00:00
189,20,1,19,2024-07-30T22:55:01+00:00
191,18,0,17,2024-07-31T19:56:25+00:00
191,18,0,17,2024-07-31T17:55:21+00:00
191,18,0,17,2024-07-31T18:55:52+00:00
191,18,2,15,2024-07-31T02:56:53+00:00
191,18,2,15,2024-07-31T09:50:40+00:00
191,18,4,13,2024-07-31T12:52:23+00:00
191,18,2,15,2024-07-31T00:49:11+00:00
191,18,2,15,2024-07-31T01:56:21+00:00
191,18,3,14,2024-07-31T04:57:58+00:00
191,18,4,13,2024-07-31T07:49:39+00:00
191,18,3,14,2024-07-31T05:58:30+00:00
191,18,2,15,2024-07-31T10:51:16+00:00
191,18,4,13,2024-07-31T13:58:51+00:00
191,18,4,13,2024-07-31T06:53:20+00:00
191,18,0,17,2024-07-31T20:56:56+00:00
191,18,2,15,2024-07-31T11:51:48+00:00
191,18,3,14,2024-07-31T14:53:37+00:00
191,18,2,15,2024-07-31T03:57:24+00:00
191,18,2,15,2024-07-31T15:57:25+00:00
191,18,0,17,2024-07-31T22:58:01+00:00
191,18,1,16,2024-07-31T16:54:49+00:00
191,18,4,13,2024-07-31T08:50:11+00:00
191,18,0,17,2024-07-31T21:57:29+00:00
191,18,8,9,2024-07-30T22:58:13+00:00
192,20,8,12,2024-07-31T04:58:42+00:00
192,20,10,10,2024-07-31T19:57:40+00:00
192,20,9,11,2024-07-31T10:52:06+00:00
192,20,8,12,2024-07-31T03:58:08+00:00
192,20,6,14,2024-07-31T00:49:46+00:00
192,20,9,11,2024-07-31T07:50:21+00:00
192,20,9,11,2024-07-31T06:49:48+00:00
192,20,7,13,2024-07-31T17:56:13+00:00
192,20,9,11,2024-07-31T13:53:50+00:00
192,20,8,12,2024-07-31T02:57:34+00:00
192,20,7,13,2024-07-31T16:55:38+00:00
192,20,9,11,2024-07-31T11:52:41+00:00
192,20,8,12,2024-07-31T14:54:26+00:00
192,20,8,12,2024-07-31T05:49:11+00:00
192,20,10,10,2024-07-31T20:58:16+00:00
192,20,6,14,2024-07-31T01:56:53+00:00
192,20,10,10,2024-07-31T21:58:50+00:00
192,20,10,10,2024-07-31T22:49:20+00:00
192,20,8,12,2024-07-31T15:55:02+00:00
192,20,9,11,2024-07-31T12:53:16+00:00
192,20,11,9,2024-07-31T08:50:56+00:00
192,20,11,9,2024-07-31T09:51:31+00:00
192,20,7,13,2024-07-31T18:56:53+00:00
192,20,6,14,2024-07-30T22:58:45+00:00
201,18,8,10,2024-07-31T13:58:46+00:00
201,18,1,17,2024-07-31T22:55:21+00:00
201,18,5,13,2024-07-31T20:55:04+00:00
201,18,2,15,2024-07-31T03:59:01+00:00
201,18,2,15,2024-07-31T01:49:49+00:00
201,18,10,8,2024-07-31T16:50:58+00:00
201,18,2,15,2024-07-31T07:47:20+00:00
201,18,5,12,2024-07-31T09:55:41+00:00
201,18,1,16,2024-07-31T05:50:05+00:00
201,18,1,17,2024-07-31T18:53:55+00:00
201,18,1,17,2024-07-31T19:53:17+00:00
201,18,2,15,2024-07-31T00:57:54+00:00
201,18,1,16,2024-07-31T04:59:36+00:00
201,18,10,8,2024-07-31T15:50:19+00:00
201,18,11,7,2024-07-31T14:49:31+00:00
201,18,2,16,2024-07-31T22:00:27+00:00
201,18,2,15,2024-07-31T06:50:48+00:00
201,18,2,15,2024-07-31T02:50:24+00:00
201,18,4,14,2024-07-31T17:51:48+00:00
201,18,9,8,2024-07-31T11:57:24+00:00
201,18,3,14,2024-07-31T08:58:08+00:00
201,18,6,11,2024-07-31T10:57:48+00:00
201,18,7,11,2024-07-31T12:58:08+00:00
201,18,1,16,2024-07-30T22:54:42+00:00
202,17,1,16,2024-07-31T02:57:54+00:00
202,17,10,6,2024-07-31T18:50:40+00:00
202,17,5,12,2024-07-31T08:54:25+00:00
202,17,11,6,2024-07-31T11:56:20+00:00
202,17,11,6,2024-07-31T16:49:23+00:00
202,17,1,16,2024-07-31T05:49:30+00:00
202,17,1,16,2024-07-31T03:58:28+00:00
202,17,3,14,2024-07-31T00:53:56+00:00
202,17,6,9,2024-07-31T21:52:35+00:00
202,17,6,11,2024-07-31T10:55:39+00:00
202,17,4,13,2024-07-31T06:50:09+00:00
202,17,11,6,2024-07-31T15:58:54+00:00
202,17,1,16,2024-07-31T01:57:19+00:00
202,17,11,6,2024-07-31T14:58:07+00:00
202,17,6,11,2024-07-31T09:59:01+00:00
202,17,7,9,2024-07-31T19:51:23+00:00
202,17,11,6,2024-07-31T13:57:30+00:00
202,17,6,10,2024-07-31T20:51:58+00:00
202,17,4,13,2024-07-31T07:50:42+00:00
202,17,4,11,2024-07-31T22:53:13+00:00
202,17,11,6,2024-07-31T17:49:57+00:00
202,17,11,6,2024-07-31T12:56:54+00:00
202,17,1,16,2024-07-31T04:59:01+00:00
202,17,4,13,2024-07-30T22:52:47+00:00
204,18,6,11,2024-07-31T15:58:00+00:00
204,18,4,13,2024-07-31T19:55:43+00:00
204,18,5,12,2024-07-31T17:49:08+00:00
204,18,0,17,2024-07-31T03:50:22+00:00
204,18,1,16,2024-07-31T21:51:34+00:00
204,18,1,16,2024-07-31T22:52:07+00:00
204,18,6,11,2024-07-31T18:53:19+00:00
204,18,6,11,2024-07-31T07:52:47+00:00
204,18,5,12,2024-07-31T16:58:40+00:00
204,18,7,10,2024-07-31T14:57:22+00:00
204,18,8,9,2024-07-31T09:54:01+00:00
204,18,9,8,2024-07-31T12:58:48+00:00
204,18,10,7,2024-07-31T10:58:55+00:00
204,18,1,16,2024-07-31T05:51:29+00:00
204,18,0,17,2024-07-31T04:50:55+00:00
204,18,2,15,2024-07-31T06:56:09+00:00
204,18,8,9,2024-07-31T11:55:28+00:00
204,18,0,17,2024-07-31T00:52:55+00:00
204,18,0,17,2024-07-31T01:49:16+00:00
204,18,1,16,2024-07-31T20:52:42+00:00
204,18,5,12,2024-07-31T08:53:23+00:00
204,18,0,17,2024-07-31T02:49:48+00:00
204,18,9,8,2024-07-31T13:56:41+00:00
204,18,0,17,2024-07-30T22:51:53+00:00
210,18,11,7,2024-07-31T20:58:33+00:00
210,18,8,10,2024-07-31T03:58:26+00:00
210,18,10,8,2024-07-31T11:53:03+00:00
210,18,8,10,2024-07-31T00:55:43+00:00
210,18,8,10,2024-07-31T02:57:48+00:00
210,18,8,10,2024-07-31T01:57:12+00:00
210,18,10,8,2024-07-31T08:51:16+00:00
