number,bike_stands,available_bike_stands,available_bikes,last_update
230,20,10,9,2024-08-01T17:57:06+00:00
230,20,7,12,2024-08-01T12:55:24+00:00
230,20,15,4,2024-08-01T19:52:07+00:00
235,19,16,3,2024-08-01T16:49:18+00:00
235,19,14,5,2024-08-01T03:51:21+00:00
235,19,14,5,2024-08-01T06:53:03+00:00
235,19,14,5,2024-08-01T10:55:31+00:00
235,19,18,1,2024-08-01T17:50:14+00:00
235,19,19,0,2024-08-01T18:50:28+00:00
235,19,18,1,2024-08-01T14:58:15+00:00
235,19,12,7,2024-08-01T05:52:26+00:00
235,19,18,1,2024-08-01T21:52:08+00:00
235,19,14,5,2024-08-01T00:53:34+00:00
235,19,19,0,2024-08-01T19:51:00+00:00
235,19,14,5,2024-08-01T08:54:20+00:00
235,19,13,6,2024-08-01T09:54:54+00:00
235,19,14,5,2024-08-01T01:50:14+00:00
235,19,13,6,2024-08-01T07:57:12+00:00
235,19,12,7,2024-08-01T04:52:15+00:00
235,19,16,3,2024-08-01T11:56:08+00:00
235,19,17,2,2024-08-01T15:58:47+00:00
235,19,19,0,2024-08-01T22:53:20+00:00
235,19,17,2,2024-08-01T12:57:06+00:00
235,19,14,5,2024-08-01T02:50:46+00:00
235,19,17,2,2024-08-01T13:57:40+00:00
235,19,18,1,2024-08-01T20:51:33+00:00
238,17,12,5,2024-08-01T17:57:50+00:00
238,17,9,8,2024-08-01T10:50:40+00:00
238,17,13,4,2024-08-01T18:58:26+00:00
238,17,0,17,2024-08-01T02:53:25+00:00
238,17,6,11,2024-08-01T04:54:38+00:00
238,17,12,5,2024-08-01T12:56:44+00:00
238,17,10,7,2024-08-01T06:55:53+00:00
238,17,11,6,2024-08-01T07:56:31+00:00
238,17,10,7,2024-08-01T11:51:19+00:00
238,17,8,9,2024-08-01T20:51:05+00:00
238,17,0,17,2024-08-01T01:52:51+00:00
238,17,13,4,2024-08-01T15:57:33+00:00
238,17,10,7,2024-08-01T08:49:31+00:00
238,17,2,15,2024-08-01T22:54:12+00:00
238,17,8,9,2024-08-01T05:55:15+00:00
238,17,12,5,2024-08-01T19:56:23+00:00
238,17,10,7,2024-08-01T09:50:06+00:00
238,17,0,17,2024-08-01T00:54:26+00:00
238,17,13,4,2024-08-01T16:56:25+00:00
238,17,6,11,2024-08-01T21:51:42+00:00
238,17,0,17,2024-08-01T03:54:02+00:00
238,17,13,4,2024-08-01T13:52:56+00:00
238,17,14,3,2024-08-01T14:53:31+00:00
240,18,6,12,2024-08-01T22:58:19+00:00
240,18,4,14,2024-08-01T06:58:02+00:00
240,18,0,18,2024-08-01T03:56:18+00:00
240,18,7,11,2024-08-01T10:00:01+00:00
240,18,0,18,2024-08-01T04:56:50+00:00
240,18,7,11,2024-08-01T13:52:27+00:00
240,18,5,13,2024-08-01T17:55:13+00:00
240,18,7,11,2024-08-01T20:57:07+00:00
240,18,1,17,2024-08-01T14:55:11+00:00
240,18,6,12,2024-08-01T12:51:49+00:00
240,18,8,10,2024-08-01T10:50:31+00:00
240,18,6,12,2024-08-01T11:51:34+00:00
240,18,0,18,2024-08-01T05:57:22+00:00
240,18,0,18,2024-08-01T00:59:01+00:00
240,18,6,12,2024-08-01T19:59:04+00:00
240,18,5,13,2024-08-01T07:58:44+00:00
240,18,0,18,2024-08-01T01:55:13+00:00
240,18,7,11,2024-08-01T21:57:45+00:00
240,18,7,11,2024-08-01T18:56:20+00:00
240,18,0,18,2024-08-01T02:55:46+00:00
240,18,0,18,2024-08-01T16:58:52+00:00
240,18,0,18,2024-08-01T15:53:43+00:00
240,18,3,15,2024-08-01T08:56:31+00:00
250,18,1,17,2024-08-01T02:56:01+00:00
250,18,6,12,2024-08-01T07:58:53+00:00
250,18,8,10,2024-08-01T14:53:45+00:00
250,18,6,12,2024-08-01T21:56:52+00:00
250,18,9,9,2024-08-01T13:55:55+00:00
250,18,8,10,2024-08-01T20:56:18+00:00
250,18,10,8,2024-08-01T17:54:32+00:00
250,18,3,15,2024-08-01T06:58:17+00:00
250,18,8,10,2024-08-01T12:51:35+00:00
250,18,11,7,2024-08-01T19:55:44+00:00
250,18,0,18,2024-08-01T00:57:51+00:00
250,18,9,9,2024-08-01T10:50:30+00:00
250,18,6,12,2024-08-01T08:49:19+00:00
250,18,9,9,2024-08-01T16:53:55+00:00
250,18,0,18,2024-08-01T01:55:25+00:00
250,18,11,7,2024-08-01T10:00:02+00:00
250,18,8,10,2024-08-01T11:51:03+00:00
250,18,4,14,2024-08-01T22:57:29+00:00
250,18,7,11,2024-08-01T15:53:17+00:00
250,18,1,17,2024-08-01T04:57:03+00:00
250,18,1,17,2024-08-01T03:56:32+00:00
250,18,12,6,2024-08-01T18:57:48+00:00
250,18,1,17,2024-08-01T05:57:34+00:00
253,20,10,8,2024-08-01T17:57:16+00:00
253,20,9,9,2024-08-01T20:58:51+00:00
253,20,9,9,2024-08-01T10:53:22+00:00
253,20,8,10,2024-08-01T21:59:24+00:00
253,20,8,10,2024-08-01T22:49:52+00:00
253,20,9,10,2024-08-01T04:50:01+00:00
253,20,9,9,2024-08-01T07:51:43+00:00
253,20,9,9,2024-08-01T12:54:31+00:00
253,20,9,9,2024-08-01T06:51:09+00:00
253,20,12,6,2024-08-01T15:56:10+00:00
253,20,9,9,2024-08-01T18:57:48+00:00
253,20,8,10,2024-08-01T11:53:58+00:00
253,20,9,10,2024-08-01T03:59:36+00:00
253,20,10,8,2024-08-01T14:55:36+00:00
253,20,10,9,2024-08-01T01:58:29+00:00
253,20,8,10,2024-08-01T05:54:16+00:00
253,20,12,6,2024-08-01T16:56:41+00:00
253,20,9,9,2024-08-01T13:55:03+00:00
253,20,9,9,2024-08-01T08:52:17+00:00
253,20,9,10,2024-08-01T02:59:03+00:00
253,20,9,9,2024-08-01T09:52:48+00:00
253,20,9,9,2024-08-01T19:58:19+00:00
253,20,10,9,2024-08-01T00:52:28+00:00
255,16,14,2,2024-08-01T08:54:43+00:00
255,16,15,1,2024-08-01T09:55:16+00:00
255,16,8,8,2024-08-01T03:52:32+00:00
255,16,12,4,2024-08-01T18:50:27+00:00
255,16,16,0,2024-08-01T13:57:35+00:00
255,16,9,7,2024-08-01T21:52:24+00:00
255,16,10,6,2024-08-01T05:52:54+00:00
255,16,10,6,2024-08-01T22:53:00+00:00
255,16,16,0,2024-08-01T14:58:08+00:00
255,16,13,3,2024-08-01T17:53:37+00:00
255,16,13,3,2024-08-01T07:54:08+00:00
255,16,10,6,2024-08-01T04:58:01+00:00
255,16,13,3,2024-08-01T16:53:52+00:00
255,16,2,14,2024-08-01T02:51:02+00:00
255,16,13,3,2024-08-01T06:56:56+00:00
255,16,11,5,2024-08-01T20:54:51+00:00
255,16,12,4,2024-08-01T19:57:18+00:00
255,16,4,12,2024-08-01T00:55:15+00:00
255,16,14,2,2024-08-01T15:58:44+00:00
255,16,16,0,2024-08-01T12:57:02+00:00
255,16,15,1,2024-08-01T11:56:28+00:00
255,16,15,1,2024-08-01T10:55:53+00:00
255,16,3,13,2024-08-01T01:50:26+00:00
256,18,6,11,2024-08-01T06:58:03+00:00
256,18,0,17,2024-08-01T03:57:45+00:00
256,18,0,17,2024-08-01T01:57:51+00:00
256,18,0,17,2024-08-01T05:00:04+00:00
256,18,2,15,2024-08-01T00:58:55+00:00
256,18,0,17,2024-08-01T02:56:43+00:00
256,18,0,17,2024-08-01T05:58:59+00:00
256,18,7,10,2024-08-01T07:56:47+00:00
258,18,18,0,2024-08-01T17:51:11+00:00
258,18,18,0,2024-08-01T04:54:19+00:00
258,18,18,0,2024-08-01T07:55:56+00:00
258,18,18,0,2024-08-01T08:56:26+00:00
258,18,18,0,2024-08-01T03:53:48+00:00
258,18,18,0,2024-08-01T01:52:43+00:00
258,18,18,0,2024-08-01T09:56:58+00:00
258,18,18,0,2024-08-01T13:49:01+00:00
258,18,18,0,2024-08-01T19:52:16+00:00
258,18,18,0,2024-08-01T14:49:33+00:00
258,18,18,0,2024-08-01T21:53:20+00:00
258,18,18,0,2024-08-01T22:53:52+00:00
258,18,18,0,2024-08-01T20:52:48+00:00
258,18,18,0,2024-08-01T11:58:02+00:00
258,18,18,0,2024-08-01T15:50:05+00:00
258,18,18,0,2024-08-01T18:51:43+00:00
258,18,18,0,2024-08-01T16:50:38+00:00
258,18,18,0,2024-08-01T05:54:51+00:00
258,18,18,0,2024-08-01T10:57:31+00:00
258,18,18,0,2024-08-01T02:53:16+00:00
258,18,18,0,2024-08-01T12:58:34+00:00
258,18,18,0,2024-08-01T00:51:13+00:00
258,18,18,0,2024-08-01T06:55:24+00:00
275,17,0,17,2024-08-01T01:58:47+00:00
275,17,2,15,2024-08-01T04:52:22+00:00
275,17,5,12,2024-08-01T18:49:57+00:00
275,17,1,16,2024-08-01T06:53:26+00:00
275,17,4,13,2024-08-01T13:57:16+00:00
275,17,4,13,2024-08-01T14:57:48+00:00
275,17,5,12,2024-08-01T16:58:55+00:00
275,17,1,16,2024-08-01T03:51:48+00:00
275,17,1,16,2024-08-01T09:55:01+00:00
275,17,3,14,2024-08-01T11:56:09+00:00
275,17,3,14,2024-08-01T12:56:41+00:00
275,17,3,14,2024-08-01T10:55:37+00:00
275,17,5,12,2024-08-01T15:58:23+00:00
275,17,2,15,2024-08-01T05:52:54+00:00
275,17,1,16,2024-08-01T07:53:58+00:00
275,17,3,14,2024-08-01T22:52:19+00:00
275,17,5,12,2024-08-01T21:51:45+00:00
275,17,1,16,2024-08-01T08:54:30+00:00
275,17,6,11,2024-08-01T20:51:11+00:00
275,17,0,17,2024-08-01T00:50:47+00:00
275,17,7,10,2024-08-01T19:57:39+00:00
275,17,0,17,2024-08-01T02:51:40+00:00
275,17,5,12,2024-08-01T17:49:23+00:00
278,18,15,3,2024-08-01T17:57:54+00:00
278,18,14,4,2024-08-01T01:53:16+00:00
278,18,16,2,2024-08-01T18:58:13+00:00
278,18,16,2,2024-08-01T19:49:08+00:00
278,18,14,4,2024-08-01T08:57:46+00:00
278,18,16,2,2024-08-01T10:49:14+00:00
278,18,14,4,2024-08-01T16:56:08+00:00
278,18,16,2,2024-08-01T14:53:40+00:00
278,18,15,3,2024-08-01T06:56:08+00:00
278,18,16,2,2024-08-01T11:50:15+00:00
278,18,15,3,2024-08-01T05:55:28+00:00
278,18,15,3,2024-08-01T07:56:45+00:00
278,18,15,3,2024-08-01T13:52:14+00:00
278,18,16,2,2024-08-01T21:51:56+00:00
278,18,16,2,2024-08-01T15:55:37+00:00
278,18,15,3,2024-08-01T09:58:20+00:00
278,18,14,4,2024-08-01T03:54:22+00:00
278,18,14,4,2024-08-01T02:53:50+00:00
278,18,14,4,2024-08-01T00:57:28+00:00
278,18,15,3,2024-08-01T04:54:56+00:00
278,18,16,2,2024-08-01T12:51:37+00:00
278,18,16,2,2024-08-01T20:50:29+00:00
278,18,16,2,2024-08-01T22:55:14+00:00
279,18,4,13,2024-08-01T12:50:48+00:00
279,18,0,17,2024-08-01T02:54:49+00:00
279,18,5,12,2024-08-01T13:51:25+00:00
279,18,7,10,2024-08-01T15:52:40+00:00
279,18,10,7,2024-08-01T17:53:57+00:00
279,18,8,9,2024-08-01T07:57:57+00:00
279,18,0,17,2024-08-01T03:55:27+00:00
279,18,6,11,2024-08-01T10:49:36+00:00
279,18,6,11,2024-08-01T09:59:08+00:00
279,18,14,3,2024-08-01T20:55:57+00:00
279,18,0,17,2024-08-01T04:56:01+00:00
279,18,15,2,2024-08-01T18:54:42+00:00
279,18,11,6,2024-08-01T16:53:20+00:00
279,18,7,10,2024-08-01T14:52:03+00:00
279,18,1,16,2024-08-01T06:57:12+00:00
279,18,12,5,2024-08-01T21:56:31+00:00
279,18,8,9,2024-08-01T08:58:32+00:00
279,18,0,17,2024-08-01T00:58:45+00:00
279,18,0,17,2024-08-01T01:54:15+00:00
279,18,15,2,2024-08-01T19:55:19+00:00
279,18,5,12,2024-08-01T11:58:53+00:00
279,18,0,17,2024-08-01T05:56:35+00:00
279,18,9,8,2024-08-01T22:57:06+00:00
285,18,11,7,2024-08-01T20:51:15+00:00
285,18,8,10,2024-08-01T14:57:47+00:00
285,18,11,7,2024-08-01T03:51:30+00:00
285,18,4,14,2024-08-01T11:56:01+00:00
285,18,4,14,2024-08-01T12:56:36+00:00
285,18,4,14,2024-08-01T10:55:28+00:00
285,18,9,9,2024-08-01T06:55:33+00:00
285,18,6,12,2024-08-01T08:54:19+00:00
285,18,7,11,2024-08-01T16:58:54+00:00
285,18,6,12,2024-08-01T07:59:00+00:00
285,18,11,7,2024-08-01T19:57:41+00:00
285,18,11,7,2024-08-01T01:50:25+00:00
285,18,12,6,2024-08-01T21:58:14+00:00
285,18,8,10,2024-08-01T18:49:55+00:00
285,18,11,7,2024-08-01T05:52:36+00:00
285,18,7,11,2024-08-01T17:49:21+00:00
285,18,7,11,2024-08-01T13:57:15+00:00
285,18,4,14,2024-08-01T09:54:53+00:00
285,18,11,7,2024-08-01T02:50:56+00:00
285,18,11,7,2024-08-01T04:52:04+00:00
285,18,8,10,2024-08-01T15:58:22+00:00
285,18,14,4,2024-08-01T00:52:49+00:00
285,18,12,6,2024-08-01T22:52:27+00:00
288,36,5,29,2024-08-01T11:55:31+00:00
288,36,33,1,2024-08-01T03:54:57+00:00
288,36,13,21,2024-08-01T16:58:13+00:00
288,36,15,19,2024-08-01T08:58:15+00:00
288,36,7,27,2024-08-01T14:58:31+00:00
288,36,14,20,2024-08-01T15:58:50+00:00
288,36,10,24,2024-08-01T19:57:25+00:00
288,36,19,14,2024-08-01T21:59:10+00:00
288,36,34,0,2024-08-01T01:53:46+00:00
288,36,32,2,2024-08-01T04:55:30+00:00
288,36,27,6,2024-08-01T22:52:12+00:00
288,36,9,25,2024-08-01T18:56:58+00:00
288,36,28,6,2024-08-01T06:57:08+00:00
288,36,4,30,2024-08-01T12:58:33+00:00
288,36,34,0,2024-08-01T02:54:19+00:00
288,36,17,17,2024-08-01T07:58:59+00:00
288,36,34,0,2024-08-01T05:56:04+00:00
288,36,15,19,2024-08-01T10:58:56+00:00
288,36,34,0,2024-08-01T00:50:06+00:00
288,36,11,23,2024-08-01T20:58:13+00:00
288,36,12,22,2024-08-01T09:58:50+00:00
288,36,18,16,2024-08-01T17:58:23+00:00
288,36,4,30,2024-08-01T13:58:53+00:00
339,13,11,0,2024-08-01T20:57:24+00:00
339,13,11,0,2024-08-01T19:56:48+00:00
339,13,11,0,2024-08-01T15:54:30+00:00
339,13,11,0,2024-08-01T21:58:03+00:00
339,13,11,0,2024-08-01T18:56:16+00:00
339,13,11,0,2024-08-01T11:52:07+00:00
339,13,11,0,2024-08-01T14:53:48+00:00
339,13,11,0,2024-08-01T22:58:40+00:00
339,13,11,0,2024-08-01T12:52:39+00:00
339,13,11,0,2024-08-01T17:55:39+00:00
339,13,11,0,2024-08-01T16:55:02+00:00
339,13,11,0,2024-08-01T08:54:45+00:00
339,13,11,0,2024-08-01T13:53:13+00:00
339,13,11,0,2024-08-01T09:59:49+00:00
339,13,11,0,2024-08-01T10:51:33+00:00
359,13,0,0,2024-08-01T04:57:17+00:00
359,13,0,0,2024-08-01T08:49:15+00:00
359,13,0,0,2024-08-01T18:52:21+00:00
359,13,0,0,2024-08-01T22:54:24+00:00
359,13,0,0,2024-08-01T03:56:46+00:00
359,13,0,0,2024-08-01T09:59:50+00:00
359,13,0,0,2024-08-01T14:50:17+00:00
359,13,0,0,2024-08-01T20:53:22+00:00
359,13,0,0,2024-08-01T17:51:50+00:00
359,13,0,0,2024-08-01T16:51:19+00:00
359,13,0,0,2024-08-01T19:52:52+00:00
359,13,0,0,2024-08-01T10:50:16+00:00
359,13,0,0,2024-08-01T02:56:14+00:00
359,13,0,0,2024-08-01T21:53:53+00:00
359,13,0,0,2024-08-01T05:57:48+00:00
359,13,0,0,2024-08-01T00:55:12+00:00
359,13,0,0,2024-08-01T13:51:47+00:00
359,13,0,0,2024-08-01T11:50:46+00:00
359,13,0,0,2024-08-01T01:55:43+00:00
359,13,0,0,2024-08-01T07:58:49+00:00
359,13,0,0,2024-08-01T12:51:17+00:00
359,13,0,0,2024-08-01T06:58:18+00:00
359,13,0,0,2024-08-01T15:50:48+00:00
368,13,12,0,2024-08-01T10:52:33+00:00
368,13,12,0,2024-08-01T15:55:07+00:00
368,13,12,0,2024-08-01T06:50:30+00:00
368,13,12,0,2024-08-01T00:50:09+00:00
368,13,12,0,2024-08-01T18:56:40+00:00
368,13,12,0,2024-08-01T13:54:05+00:00
368,13,12,0,2024-08-01T19:57:10+00:00
368,13,12,0,2024-08-01T20:57:41+00:00
368,13,12,0,2024-08-01T17:56:09+00:00
368,13,12,0,2024-08-01T16:55:38+00:00
368,13,12,0,2024-08-01T14:54:37+00:00
368,13,12,0,2024-08-01T22:58:43+00:00
368,13,12,0,2024-08-01T08:51:31+00:00
368,13,12,0,2024-08-01T21:58:12+00:00
368,13,12,0,2024-08-01T07:51:01+00:00
368,13,12,0,2024-08-01T04:59:33+00:00
368,13,12,0,2024-08-01T01:58:00+00:00
368,13,12,0,2024-08-01T02:58:32+00:00
368,13,12,0,2024-08-01T11:53:04+00:00
368,13,12,0,2024-08-01T05:49:59+00:00
368,13,12,0,2024-08-01T12:53:35+00:00
368,13,12,0,2024-08-01T03:59:02+00:00
368,13,12,0,2024-08-01T09:52:01+00:00
369,13,13,0,2024-08-01T07:56:39+00:00
369,13,13,0,2024-08-01T03:54:17+00:00
369,13,13,0,2024-08-01T19:52:49+00:00
369,13,13,0,2024-08-01T15:51:03+00:00
369,13,13,0,2024-08-01T01:53:07+00:00
369,13,13,0,2024-08-01T09:57:46+00:00
369,13,13,0,2024-08-01T20:53:23+00:00
369,13,13,0,2024-08-01T16:51:36+00:00
369,13,13,0,2024-08-01T00:52:35+00:00
369,13,13,0,2024-08-01T14:50:29+00:00
369,13,13,0,2024-08-01T18:52:17+00:00
369,13,13,0,2024-08-01T13:49:55+00:00
369,13,13,0,2024-08-01T10:58:20+00:00
369,13,13,0,2024-08-01T21:53:56+00:00
369,13,13,0,2024-08-01T11:58:53+00:00
369,13,13,0,2024-08-01T22:54:31+00:00
369,13,13,0,2024-08-01T12:49:22+00:00
369,13,13,0,2024-08-01T04:54:50+00:00
369,13,13,0,2024-08-01T06:55:56+00:00
369,13,13,0,2024-08-01T17:51:42+00:00
369,13,13,0,2024-08-01T05:55:23+00:00
369,13,13,0,2024-08-01T02:53:41+00:00
369,13,13,0,2024-08-01T08:57:13+00:00
381,13,13,0,2024-08-01T20:50:27+00:00
381,13,13,0,2024-08-01T01:49:43+00:00
381,13,13,0,2024-08-01T00:49:07+00:00
381,13,13,0,2024-08-01T06:52:32+00:00
381,13,13,0,2024-08-01T21:51:01+00:00
381,13,13,0,2024-08-01T16:58:14+00:00
381,13,13,0,2024-08-01T04:51:25+00:00
381,13,13,0,2024-08-01T03:50:52+00:00
381,13,13,0,2024-08-01T08:53:39+00:00
381,13,13,0,2024-08-01T12:55:56+00:00
381,13,13,0,2024-08-01T19:49:53+00:00
381,13,13,0,2024-08-01T22:51:36+00:00
381,13,13,0,2024-08-01T18:49:18+00:00
381,13,13,0,2024-08-01T14:57:05+00:00
381,13,13,0,2024-08-01T15:57:39+00:00
381,13,13,0,2024-08-01T02:50:15+00:00
381,13,13,0,2024-08-01T05:51:56+00:00
381,13,13,0,2024-08-01T13:56:31+00:00
381,13,13,0,2024-08-01T10:54:47+00:00
381,13,13,0,2024-08-01T11:55:22+00:00
381,13,13,0,2024-08-01T09:54:14+00:00
381,13,13,0,2024-08-01T17:58:48+00:00
381,13,13,0,2024-08-01T07:53:05+00:00
390,13,0,0,2024-08-01T22:53:33+00:00
390,13,0,0,2024-08-01T14:49:00+00:00
390,13,0,0,2024-08-01T09:56:19+00:00
390,13,0,0,2024-08-01T20:52:23+00:00
390,13,0,0,2024-08-01T06:54:38+00:00
390,13,0,0,2024-08-01T18:51:15+00:00
390,13,0,0,2024-08-01T16:50:07+00:00
390,13,0,0,2024-08-01T13:58:33+00:00
390,13,0,0,2024-08-01T17:50:41+00:00
390,13,0,0,2024-08-01T07:55:11+00:00
390,13,0,0,2024-08-01T19:51:48+00:00
390,13,0,0,2024-08-01T15:49:34+00:00
390,13,0,0,2024-08-01T21:52:58+00:00
390,13,0,0,2024-08-01T12:57:59+00:00
390,13,0,0,2024-08-01T10:56:52+00:00
390,13,0,0,2024-08-01T11:57:26+00:00
390,13,0,0,2024-08-01T05:56:28+00:00
390,13,0,0,2024-08-01T08:55:45+00:00
